,DATA,REGIÃO,ESTADO,VALOR REVENDA,ANO,MES,MES/ANO
8458,2010-06-06,NORDESTE,PARAIBA,2.385,2010,6,06/2010
8459,2010-06-06,NORDESTE,PERNAMBUCO,2.647,2010,6,06/2010
8460,2010-06-06,NORDESTE,PIAUI,2.506,2010,6,06/2010
8461,2010-06-06,NORDESTE,RIO GRANDE DO NORTE,2.678,2010,6,06/2010
8462,2010-06-06,NORDESTE,SERGIPE,2.592,2010,6,06/2010
8463,2010-06-06,NORTE,ACRE,2.97,2010,6,06/2010
8464,2010-06-06,NORTE,AMAPA,2.867,2010,6,06/2010
8465,2010-06-06,NORTE,AMAZONAS,2.6460000000000004,2010,6,06/2010
8466,2010-06-06,NORTE,PARA,2.737,2010,6,06/2010
8467,2010-06-06,NORTE,RONDONIA,2.742,2010,6,06/2010
8468,2010-06-06,NORTE,RORAIMA,2.84,2010,6,06/2010
8469,2010-06-06,NORTE,TOCANTINS,2.8360000000000003,2010,6,06/2010
8470,2010-06-06,SUDESTE,ESPIRITO SANTO,2.657,2010,6,06/2010
8471,2010-06-06,SUDESTE,MINAS GERAIS,2.488,2010,6,06/2010
8472,2010-06-06,SUDESTE,RIO DE JANEIRO,2.622,2010,6,06/2010
8473,2010-06-06,SUDESTE,SAO PAULO,2.419,2010,6,06/2010
8474,2010-06-06,SUL,PARANA,2.469,2010,6,06/2010
8475,2010-06-06,SUL,RIO GRANDE DO SUL,2.567,2010,6,06/2010
8476,2010-06-06,SUL,SANTA CATARINA,2.542,2010,6,06/2010
8477,2010-06-13,CENTRO OESTE,DISTRITO FEDERAL,2.643,2010,6,06/2010
8478,2010-06-13,CENTRO OESTE,GOIAS,2.438,2010,6,06/2010
8479,2010-06-13,CENTRO OESTE,MATO GROSSO,2.755,2010,6,06/2010
8480,2010-06-13,CENTRO OESTE,MATO GROSSO DO SUL,2.617,2010,6,06/2010
8481,2010-06-13,NORDESTE,ALAGOAS,2.65,2010,6,06/2010
8482,2010-06-13,NORDESTE,BAHIA,2.7310000000000003,2010,6,06/2010
8483,2010-06-13,NORDESTE,CEARA,2.682,2010,6,06/2010
8484,2010-06-13,NORDESTE,MARANHAO,2.661,2010,6,06/2010
8485,2010-06-13,NORDESTE,PARAIBA,2.381,2010,6,06/2010
8486,2010-06-13,NORDESTE,PERNAMBUCO,2.641,2010,6,06/2010
8487,2010-06-13,NORDESTE,PIAUI,2.496,2010,6,06/2010
8488,2010-06-13,NORDESTE,RIO GRANDE DO NORTE,2.673,2010,6,06/2010
8489,2010-06-13,NORDESTE,SERGIPE,2.627,2010,6,06/2010
8490,2010-06-13,NORTE,ACRE,2.971,2010,6,06/2010
8491,2010-06-13,NORTE,AMAPA,2.866,2010,6,06/2010
8492,2010-06-13,NORTE,AMAZONAS,2.631,2010,6,06/2010
8493,2010-06-13,NORTE,PARA,2.766,2010,6,06/2010
8494,2010-06-13,NORTE,RONDONIA,2.735,2010,6,06/2010
8495,2010-06-13,NORTE,RORAIMA,2.84,2010,6,06/2010
8496,2010-06-13,NORTE,TOCANTINS,2.8360000000000003,2010,6,06/2010
8497,2010-06-13,SUDESTE,ESPIRITO SANTO,2.647,2010,6,06/2010
8498,2010-06-13,SUDESTE,MINAS GERAIS,2.471,2010,6,06/2010
8499,2010-06-13,SUDESTE,RIO DE JANEIRO,2.632,2010,6,06/2010
8500,2010-06-13,SUDESTE,SAO PAULO,2.424,2010,6,06/2010
8501,2010-06-13,SUL,PARANA,2.454,2010,6,06/2010
8502,2010-06-13,SUL,RIO GRANDE DO SUL,2.562,2010,6,06/2010
8503,2010-06-13,SUL,SANTA CATARINA,2.517,2010,6,06/2010
8504,2010-06-20,CENTRO OESTE,DISTRITO FEDERAL,2.644,2010,6,06/2010
8505,2010-06-20,CENTRO OESTE,GOIAS,2.431,2010,6,06/2010
8506,2010-06-20,CENTRO OESTE,MATO GROSSO,2.754,2010,6,06/2010
8507,2010-06-20,CENTRO OESTE,MATO GROSSO DO SUL,2.608,2010,6,06/2010
8508,2010-06-20,NORDESTE,ALAGOAS,2.669,2010,6,06/2010
8509,2010-06-20,NORDESTE,BAHIA,2.713,2010,6,06/2010
8510,2010-06-20,NORDESTE,CEARA,2.684,2010,6,06/2010
8511,2010-06-20,NORDESTE,MARANHAO,2.6460000000000004,2010,6,06/2010
8512,2010-06-20,NORDESTE,PARAIBA,2.387,2010,6,06/2010
8513,2010-06-20,NORDESTE,PERNAMBUCO,2.641,2010,6,06/2010
8514,2010-06-20,NORDESTE,PIAUI,2.496,2010,6,06/2010
8515,2010-06-20,NORDESTE,RIO GRANDE DO NORTE,2.681,2010,6,06/2010
8516,2010-06-20,NORDESTE,SERGIPE,2.61,2010,6,06/2010
8517,2010-06-20,NORTE,ACRE,2.959,2010,6,06/2010
8518,2010-06-20,NORTE,AMAPA,2.865,2010,6,06/2010
8519,2010-06-20,NORTE,AMAZONAS,2.597,2010,6,06/2010
8520,2010-06-20,NORTE,PARA,2.824,2010,6,06/2010
8521,2010-06-20,NORTE,RONDONIA,2.734,2010,6,06/2010
8522,2010-06-20,NORTE,RORAIMA,2.839,2010,6,06/2010
8523,2010-06-20,NORTE,TOCANTINS,2.834,2010,6,06/2010
8524,2010-06-20,SUDESTE,ESPIRITO SANTO,2.632,2010,6,06/2010
8525,2010-06-20,SUDESTE,MINAS GERAIS,2.475,2010,6,06/2010
8526,2010-06-20,SUDESTE,RIO DE JANEIRO,2.649,2010,6,06/2010
8527,2010-06-20,SUDESTE,SAO PAULO,2.427,2010,6,06/2010
8528,2010-06-20,SUL,PARANA,2.45,2010,6,06/2010
8529,2010-06-20,SUL,RIO GRANDE DO SUL,2.556,2010,6,06/2010
8530,2010-06-20,SUL,SANTA CATARINA,2.51,2010,6,06/2010
8531,2010-06-27,CENTRO OESTE,DISTRITO FEDERAL,2.645,2010,6,06/2010
8532,2010-06-27,CENTRO OESTE,GOIAS,2.427,2010,6,06/2010
8533,2010-06-27,CENTRO OESTE,MATO GROSSO,2.754,2010,6,06/2010
8534,2010-06-27,CENTRO OESTE,MATO GROSSO DO SUL,2.622,2010,6,06/2010
8535,2010-06-27,NORDESTE,ALAGOAS,2.752,2010,6,06/2010
8536,2010-06-27,NORDESTE,BAHIA,2.725,2010,6,06/2010
8537,2010-06-27,NORDESTE,CEARA,2.678,2010,6,06/2010
8538,2010-06-27,NORDESTE,MARANHAO,2.633,2010,6,06/2010
8539,2010-06-27,NORDESTE,PARAIBA,2.5,2010,6,06/2010
8540,2010-06-27,NORDESTE,PERNAMBUCO,2.634,2010,6,06/2010
8541,2010-06-27,NORDESTE,PIAUI,2.5,2010,6,06/2010
8542,2010-06-27,NORDESTE,RIO GRANDE DO NORTE,2.675,2010,6,06/2010
8543,2010-06-27,NORDESTE,SERGIPE,2.5780000000000003,2010,6,06/2010
8544,2010-06-27,NORTE,ACRE,2.972,2010,6,06/2010
8545,2010-06-27,NORTE,AMAPA,2.865,2010,6,06/2010
8546,2010-06-27,NORTE,AMAZONAS,2.526,2010,6,06/2010
8547,2010-06-27,NORTE,PARA,2.842,2010,6,06/2010
8548,2010-06-27,NORTE,RONDONIA,2.735,2010,6,06/2010
8549,2010-06-27,NORTE,RORAIMA,2.838,2010,6,06/2010
8550,2010-06-27,NORTE,TOCANTINS,2.8360000000000003,2010,6,06/2010
8551,2010-06-27,SUDESTE,ESPIRITO SANTO,2.648,2010,6,06/2010
8552,2010-06-27,SUDESTE,MINAS GERAIS,2.483,2010,6,06/2010
8553,2010-06-27,SUDESTE,RIO DE JANEIRO,2.617,2010,6,06/2010
8554,2010-06-27,SUDESTE,SAO PAULO,2.423,2010,6,06/2010
8555,2010-06-27,SUL,PARANA,2.45,2010,6,06/2010
8556,2010-06-27,SUL,RIO GRANDE DO SUL,2.5540000000000003,2010,6,06/2010
8557,2010-06-27,SUL,SANTA CATARINA,2.485,2010,6,06/2010
8558,2010-07-04,CENTRO OESTE,DISTRITO FEDERAL,2.644,2010,7,07/2010
8559,2010-07-04,CENTRO OESTE,GOIAS,2.431,2010,7,07/2010
8560,2010-07-04,CENTRO OESTE,MATO GROSSO,2.755,2010,7,07/2010
8561,2010-07-04,CENTRO OESTE,MATO GROSSO DO SUL,2.6010000000000004,2010,7,07/2010
8562,2010-07-04,NORDESTE,ALAGOAS,2.7460000000000004,2010,7,07/2010
8563,2010-07-04,NORDESTE,BAHIA,2.699,2010,7,07/2010
8564,2010-07-04,NORDESTE,CEARA,2.677,2010,7,07/2010
8565,2010-07-04,NORDESTE,MARANHAO,2.636,2010,7,07/2010
8566,2010-07-04,NORDESTE,PARAIBA,2.515,2010,7,07/2010
8567,2010-07-04,NORDESTE,PERNAMBUCO,2.639,2010,7,07/2010
8568,2010-07-04,NORDESTE,PIAUI,2.477,2010,7,07/2010
8569,2010-07-04,NORDESTE,RIO GRANDE DO NORTE,2.678,2010,7,07/2010
8570,2010-07-04,NORDESTE,SERGIPE,2.613,2010,7,07/2010
8571,2010-07-04,NORTE,ACRE,2.97,2010,7,07/2010
8572,2010-07-04,NORTE,AMAPA,2.865,2010,7,07/2010
8573,2010-07-04,NORTE,AMAZONAS,2.47,2010,7,07/2010
8574,2010-07-04,NORTE,PARA,2.774,2010,7,07/2010
8575,2010-07-04,NORTE,RONDONIA,2.734,2010,7,07/2010
8576,2010-07-04,NORTE,RORAIMA,2.838,2010,7,07/2010
8577,2010-07-04,NORTE,TOCANTINS,2.837,2010,7,07/2010
8578,2010-07-04,SUDESTE,ESPIRITO SANTO,2.639,2010,7,07/2010
8579,2010-07-04,SUDESTE,MINAS GERAIS,2.499,2010,7,07/2010
8580,2010-07-04,SUDESTE,RIO DE JANEIRO,2.619,2010,7,07/2010
8581,2010-07-04,SUDESTE,SAO PAULO,2.4290000000000003,2010,7,07/2010
8582,2010-07-04,SUL,PARANA,2.451,2010,7,07/2010
8583,2010-07-04,SUL,RIO GRANDE DO SUL,2.552,2010,7,07/2010
8584,2010-07-04,SUL,SANTA CATARINA,2.496,2010,7,07/2010
8585,2010-07-11,CENTRO OESTE,DISTRITO FEDERAL,2.644,2010,7,07/2010
8586,2010-07-11,CENTRO OESTE,GOIAS,2.43,2010,7,07/2010
8587,2010-07-11,CENTRO OESTE,MATO GROSSO,2.7510000000000003,2010,7,07/2010
8588,2010-07-11,CENTRO OESTE,MATO GROSSO DO SUL,2.615,2010,7,07/2010
8589,2010-07-11,NORDESTE,ALAGOAS,2.742,2010,7,07/2010
8590,2010-07-11,NORDESTE,BAHIA,2.7310000000000003,2010,7,07/2010
8591,2010-07-11,NORDESTE,CEARA,2.672,2010,7,07/2010
8592,2010-07-11,NORDESTE,MARANHAO,2.639,2010,7,07/2010
8593,2010-07-11,NORDESTE,PARAIBA,2.515,2010,7,07/2010
8594,2010-07-11,NORDESTE,PERNAMBUCO,2.634,2010,7,07/2010
8595,2010-07-11,NORDESTE,PIAUI,2.468,2010,7,07/2010
8596,2010-07-11,NORDESTE,RIO GRANDE DO NORTE,2.678,2010,7,07/2010
8597,2010-07-11,NORDESTE,SERGIPE,2.596,2010,7,07/2010
8598,2010-07-11,NORTE,ACRE,2.969,2010,7,07/2010
8599,2010-07-11,NORTE,AMAPA,2.865,2010,7,07/2010
8600,2010-07-11,NORTE,AMAZONAS,2.399,2010,7,07/2010
8601,2010-07-11,NORTE,PARA,2.761,2010,7,07/2010
8602,2010-07-11,NORTE,RONDONIA,2.732,2010,7,07/2010
8603,2010-07-11,NORTE,RORAIMA,2.84,2010,7,07/2010
8604,2010-07-11,NORTE,TOCANTINS,2.837,2010,7,07/2010
8605,2010-07-11,SUDESTE,ESPIRITO SANTO,2.642,2010,7,07/2010
8606,2010-07-11,SUDESTE,MINAS GERAIS,2.4930000000000003,2010,7,07/2010
8607,2010-07-11,SUDESTE,RIO DE JANEIRO,2.639,2010,7,07/2010
8608,2010-07-11,SUDESTE,SAO PAULO,2.425,2010,7,07/2010
8609,2010-07-11,SUL,PARANA,2.455,2010,7,07/2010
8610,2010-07-11,SUL,RIO GRANDE DO SUL,2.551,2010,7,07/2010
8611,2010-07-11,SUL,SANTA CATARINA,2.47,2010,7,07/2010
8612,2010-07-18,CENTRO OESTE,DISTRITO FEDERAL,2.644,2010,7,07/2010
8613,2010-07-18,CENTRO OESTE,GOIAS,2.451,2010,7,07/2010
8614,2010-07-18,CENTRO OESTE,MATO GROSSO,2.756,2010,7,07/2010
8615,2010-07-18,CENTRO OESTE,MATO GROSSO DO SUL,2.625,2010,7,07/2010
8616,2010-07-18,NORDESTE,ALAGOAS,2.7510000000000003,2010,7,07/2010
8617,2010-07-18,NORDESTE,BAHIA,2.717,2010,7,07/2010
8618,2010-07-18,NORDESTE,CEARA,2.672,2010,7,07/2010
8619,2010-07-18,NORDESTE,MARANHAO,2.633,2010,7,07/2010
8620,2010-07-18,NORDESTE,PARAIBA,2.52,2010,7,07/2010
8621,2010-07-18,NORDESTE,PERNAMBUCO,2.628,2010,7,07/2010
8622,2010-07-18,NORDESTE,PIAUI,2.478,2010,7,07/2010
8623,2010-07-18,NORDESTE,RIO GRANDE DO NORTE,2.68,2010,7,07/2010
8624,2010-07-18,NORDESTE,SERGIPE,2.559,2010,7,07/2010
8625,2010-07-18,NORTE,ACRE,2.968,2010,7,07/2010
8626,2010-07-18,NORTE,AMAPA,2.864,2010,7,07/2010
8627,2010-07-18,NORTE,AMAZONAS,2.6910000000000003,2010,7,07/2010
8628,2010-07-18,NORTE,PARA,2.754,2010,7,07/2010
8629,2010-07-18,NORTE,RONDONIA,2.735,2010,7,07/2010
8630,2010-07-18,NORTE,RORAIMA,2.841,2010,7,07/2010
8631,2010-07-18,NORTE,TOCANTINS,2.837,2010,7,07/2010
8632,2010-07-18,SUDESTE,ESPIRITO SANTO,2.644,2010,7,07/2010
8633,2010-07-18,SUDESTE,MINAS GERAIS,2.504,2010,7,07/2010
8634,2010-07-18,SUDESTE,RIO DE JANEIRO,2.638,2010,7,07/2010
8635,2010-07-18,SUDESTE,SAO PAULO,2.424,2010,7,07/2010
8636,2010-07-18,SUL,PARANA,2.466,2010,7,07/2010
8637,2010-07-18,SUL,RIO GRANDE DO SUL,2.5540000000000003,2010,7,07/2010
8638,2010-07-18,SUL,SANTA CATARINA,2.482,2010,7,07/2010
8639,2010-07-25,CENTRO OESTE,DISTRITO FEDERAL,2.6630000000000003,2010,7,07/2010
8640,2010-07-25,CENTRO OESTE,GOIAS,2.457,2010,7,07/2010
8641,2010-07-25,CENTRO OESTE,MATO GROSSO,2.741,2010,7,07/2010
8642,2010-07-25,CENTRO OESTE,MATO GROSSO DO SUL,2.614,2010,7,07/2010
8643,2010-07-25,NORDESTE,ALAGOAS,2.741,2010,7,07/2010
8644,2010-07-25,NORDESTE,BAHIA,2.701,2010,7,07/2010
8645,2010-07-25,NORDESTE,CEARA,2.6710000000000003,2010,7,07/2010
8646,2010-07-25,NORDESTE,MARANHAO,2.617,2010,7,07/2010
8647,2010-07-25,NORDESTE,PARAIBA,2.529,2010,7,07/2010
8648,2010-07-25,NORDESTE,PERNAMBUCO,2.63,2010,7,07/2010
8649,2010-07-25,NORDESTE,PIAUI,2.481,2010,7,07/2010
8650,2010-07-25,NORDESTE,RIO GRANDE DO NORTE,2.677,2010,7,07/2010
8651,2010-07-25,NORDESTE,SERGIPE,2.611,2010,7,07/2010
8652,2010-07-25,NORTE,ACRE,2.97,2010,7,07/2010
8653,2010-07-25,NORTE,AMAPA,2.86,2010,7,07/2010
8654,2010-07-25,NORTE,AMAZONAS,2.659,2010,7,07/2010
8655,2010-07-25,NORTE,PARA,2.742,2010,7,07/2010
8656,2010-07-25,NORTE,RONDONIA,2.75,2010,7,07/2010
8657,2010-07-25,NORTE,RORAIMA,2.839,2010,7,07/2010
8658,2010-07-25,NORTE,TOCANTINS,2.838,2010,7,07/2010
8659,2010-07-25,SUDESTE,ESPIRITO SANTO,2.63,2010,7,07/2010
8660,2010-07-25,SUDESTE,MINAS GERAIS,2.494,2010,7,07/2010
8661,2010-07-25,SUDESTE,RIO DE JANEIRO,2.62,2010,7,07/2010
8662,2010-07-25,SUDESTE,SAO PAULO,2.435,2010,7,07/2010
8663,2010-07-25,SUL,PARANA,2.506,2010,7,07/2010
8664,2010-07-25,SUL,RIO GRANDE DO SUL,2.595,2010,7,07/2010
8665,2010-07-25,SUL,SANTA CATARINA,2.455,2010,7,07/2010
8666,2010-08-01,CENTRO OESTE,DISTRITO FEDERAL,2.661,2010,8,08/2010
8667,2010-08-01,CENTRO OESTE,GOIAS,2.458,2010,8,08/2010
8668,2010-08-01,CENTRO OESTE,MATO GROSSO,2.738,2010,8,08/2010
8669,2010-08-01,CENTRO OESTE,MATO GROSSO DO SUL,2.638,2010,8,08/2010
8670,2010-08-01,NORDESTE,ALAGOAS,2.73,2010,8,08/2010
8671,2010-08-01,NORDESTE,BAHIA,2.659,2010,8,08/2010
8672,2010-08-01,NORDESTE,CEARA,2.668,2010,8,08/2010
8673,2010-08-01,NORDESTE,MARANHAO,2.61,2010,8,08/2010
8674,2010-08-01,NORDESTE,PARAIBA,2.526,2010,8,08/2010
8675,2010-08-01,NORDESTE,PERNAMBUCO,2.622,2010,8,08/2010
8676,2010-08-01,NORDESTE,PIAUI,2.476,2010,8,08/2010
8677,2010-08-01,NORDESTE,RIO GRANDE DO NORTE,2.673,2010,8,08/2010
8678,2010-08-01,NORDESTE,SERGIPE,2.624,2010,8,08/2010
8679,2010-08-01,NORTE,ACRE,2.97,2010,8,08/2010
8680,2010-08-01,NORTE,AMAPA,2.86,2010,8,08/2010
8681,2010-08-01,NORTE,AMAZONAS,2.62,2010,8,08/2010
8682,2010-08-01,NORTE,PARA,2.742,2010,8,08/2010
8683,2010-08-01,NORTE,RONDONIA,2.745,2010,8,08/2010
8684,2010-08-01,NORTE,RORAIMA,2.839,2010,8,08/2010
8685,2010-08-01,NORTE,TOCANTINS,2.833,2010,8,08/2010
8686,2010-08-01,SUDESTE,ESPIRITO SANTO,2.609,2010,8,08/2010
8687,2010-08-01,SUDESTE,MINAS GERAIS,2.505,2010,8,08/2010
8688,2010-08-01,SUDESTE,RIO DE JANEIRO,2.6260000000000003,2010,8,08/2010
8689,2010-08-01,SUDESTE,SAO PAULO,2.438,2010,8,08/2010
8690,2010-08-01,SUL,PARANA,2.512,2010,8,08/2010
8691,2010-08-01,SUL,RIO GRANDE DO SUL,2.616,2010,8,08/2010
8692,2010-08-01,SUL,SANTA CATARINA,2.45,2010,8,08/2010
8693,2010-08-08,CENTRO OESTE,DISTRITO FEDERAL,2.6630000000000003,2010,8,08/2010
8694,2010-08-08,CENTRO OESTE,GOIAS,2.458,2010,8,08/2010
8695,2010-08-08,CENTRO OESTE,MATO GROSSO,2.74,2010,8,08/2010
8696,2010-08-08,CENTRO OESTE,MATO GROSSO DO SUL,2.632,2010,8,08/2010
8697,2010-08-08,NORDESTE,ALAGOAS,2.735,2010,8,08/2010
8698,2010-08-08,NORDESTE,BAHIA,2.629,2010,8,08/2010
8699,2010-08-08,NORDESTE,CEARA,2.669,2010,8,08/2010
8700,2010-08-08,NORDESTE,MARANHAO,2.612,2010,8,08/2010
8701,2010-08-08,NORDESTE,PARAIBA,2.523,2010,8,08/2010
8702,2010-08-08,NORDESTE,PERNAMBUCO,2.628,2010,8,08/2010
8703,2010-08-08,NORDESTE,PIAUI,2.475,2010,8,08/2010
8704,2010-08-08,NORDESTE,RIO GRANDE DO NORTE,2.678,2010,8,08/2010
8705,2010-08-08,NORDESTE,SERGIPE,2.546,2010,8,08/2010
8706,2010-08-08,NORTE,ACRE,2.969,2010,8,08/2010
8707,2010-08-08,NORTE,AMAPA,2.86,2010,8,08/2010
8708,2010-08-08,NORTE,AMAZONAS,2.605,2010,8,08/2010
8709,2010-08-08,NORTE,PARA,2.7430000000000003,2010,8,08/2010
8710,2010-08-08,NORTE,RONDONIA,2.742,2010,8,08/2010
8711,2010-08-08,NORTE,RORAIMA,2.838,2010,8,08/2010
8712,2010-08-08,NORTE,TOCANTINS,2.825,2010,8,08/2010
8713,2010-08-08,SUDESTE,ESPIRITO SANTO,2.62,2010,8,08/2010
8714,2010-08-08,SUDESTE,MINAS GERAIS,2.498,2010,8,08/2010
8715,2010-08-08,SUDESTE,RIO DE JANEIRO,2.629,2010,8,08/2010
8716,2010-08-08,SUDESTE,SAO PAULO,2.432,2010,8,08/2010
8717,2010-08-08,SUL,PARANA,2.517,2010,8,08/2010
8718,2010-08-08,SUL,RIO GRANDE DO SUL,2.611,2010,8,08/2010
8719,2010-08-08,SUL,SANTA CATARINA,2.481,2010,8,08/2010
8720,2010-08-15,CENTRO OESTE,DISTRITO FEDERAL,2.6630000000000003,2010,8,08/2010
8721,2010-08-15,CENTRO OESTE,GOIAS,2.469,2010,8,08/2010
8722,2010-08-15,CENTRO OESTE,MATO GROSSO,2.745,2010,8,08/2010
8723,2010-08-15,CENTRO OESTE,MATO GROSSO DO SUL,2.665,2010,8,08/2010
8724,2010-08-15,NORDESTE,ALAGOAS,2.737,2010,8,08/2010
8725,2010-08-15,NORDESTE,BAHIA,2.74,2010,8,08/2010
8726,2010-08-15,NORDESTE,CEARA,2.668,2010,8,08/2010
8727,2010-08-15,NORDESTE,MARANHAO,2.594,2010,8,08/2010
8728,2010-08-15,NORDESTE,PARAIBA,2.54,2010,8,08/2010
8729,2010-08-15,NORDESTE,PERNAMBUCO,2.631,2010,8,08/2010
8730,2010-08-15,NORDESTE,PIAUI,2.467,2010,8,08/2010
8731,2010-08-15,NORDESTE,RIO GRANDE DO NORTE,2.673,2010,8,08/2010
8732,2010-08-15,NORDESTE,SERGIPE,2.632,2010,8,08/2010
8733,2010-08-15,NORTE,ACRE,2.969,2010,8,08/2010
8734,2010-08-15,NORTE,AMAPA,2.861,2010,8,08/2010
8735,2010-08-15,NORTE,AMAZONAS,2.5780000000000003,2010,8,08/2010
8736,2010-08-15,NORTE,PARA,2.741,2010,8,08/2010
8737,2010-08-15,NORTE,RONDONIA,2.744,2010,8,08/2010
8738,2010-08-15,NORTE,RORAIMA,2.838,2010,8,08/2010
8739,2010-08-15,NORTE,TOCANTINS,2.833,2010,8,08/2010
8740,2010-08-15,SUDESTE,ESPIRITO SANTO,2.637,2010,8,08/2010
8741,2010-08-15,SUDESTE,MINAS GERAIS,2.5,2010,8,08/2010
8742,2010-08-15,SUDESTE,RIO DE JANEIRO,2.608,2010,8,08/2010
8743,2010-08-15,SUDESTE,SAO PAULO,2.432,2010,8,08/2010
8744,2010-08-15,SUL,PARANA,2.527,2010,8,08/2010
8745,2010-08-15,SUL,RIO GRANDE DO SUL,2.607,2010,8,08/2010
8746,2010-08-15,SUL,SANTA CATARINA,2.456,2010,8,08/2010
8747,2010-08-22,CENTRO OESTE,DISTRITO FEDERAL,2.664,2010,8,08/2010
8748,2010-08-22,CENTRO OESTE,GOIAS,2.4930000000000003,2010,8,08/2010
8749,2010-08-22,CENTRO OESTE,MATO GROSSO,2.74,2010,8,08/2010
8750,2010-08-22,CENTRO OESTE,MATO GROSSO DO SUL,2.699,2010,8,08/2010
8751,2010-08-22,NORDESTE,ALAGOAS,2.715,2010,8,08/2010
8752,2010-08-22,NORDESTE,BAHIA,2.7430000000000003,2010,8,08/2010
8753,2010-08-22,NORDESTE,CEARA,2.667,2010,8,08/2010
8754,2010-08-22,NORDESTE,MARANHAO,2.5980000000000003,2010,8,08/2010
8755,2010-08-22,NORDESTE,PARAIBA,2.537,2010,8,08/2010
8756,2010-08-22,NORDESTE,PERNAMBUCO,2.633,2010,8,08/2010
8757,2010-08-22,NORDESTE,PIAUI,2.464,2010,8,08/2010
8758,2010-08-22,NORDESTE,RIO GRANDE DO NORTE,2.677,2010,8,08/2010
8759,2010-08-22,NORDESTE,SERGIPE,2.5580000000000003,2010,8,08/2010
8760,2010-08-22,NORTE,ACRE,2.968,2010,8,08/2010
8761,2010-08-22,NORTE,AMAPA,2.86,2010,8,08/2010
8762,2010-08-22,NORTE,AMAZONAS,2.564,2010,8,08/2010
8763,2010-08-22,NORTE,PARA,2.7460000000000004,2010,8,08/2010
8764,2010-08-22,NORTE,RONDONIA,2.747,2010,8,08/2010
8765,2010-08-22,NORTE,RORAIMA,2.839,2010,8,08/2010
8766,2010-08-22,NORTE,TOCANTINS,2.833,2010,8,08/2010
8767,2010-08-22,SUDESTE,ESPIRITO SANTO,2.64,2010,8,08/2010
8768,2010-08-22,SUDESTE,MINAS GERAIS,2.503,2010,8,08/2010
8769,2010-08-22,SUDESTE,RIO DE JANEIRO,2.629,2010,8,08/2010
8770,2010-08-22,SUDESTE,SAO PAULO,2.432,2010,8,08/2010
8771,2010-08-22,SUL,PARANA,2.516,2010,8,08/2010
8772,2010-08-22,SUL,RIO GRANDE DO SUL,2.6060000000000003,2010,8,08/2010
8773,2010-08-22,SUL,SANTA CATARINA,2.463,2010,8,08/2010
8774,2010-08-29,CENTRO OESTE,DISTRITO FEDERAL,2.6630000000000003,2010,8,08/2010
8775,2010-08-29,CENTRO OESTE,GOIAS,2.508,2010,8,08/2010
8776,2010-08-29,CENTRO OESTE,MATO GROSSO,2.742,2010,8,08/2010
8777,2010-08-29,CENTRO OESTE,MATO GROSSO DO SUL,2.708,2010,8,08/2010
8778,2010-08-29,NORDESTE,ALAGOAS,2.717,2010,8,08/2010
8779,2010-08-29,NORDESTE,BAHIA,2.737,2010,8,08/2010
8780,2010-08-29,NORDESTE,CEARA,2.668,2010,8,08/2010
8781,2010-08-29,NORDESTE,MARANHAO,2.595,2010,8,08/2010
8782,2010-08-29,NORDESTE,PARAIBA,2.532,2010,8,08/2010
8783,2010-08-29,NORDESTE,PERNAMBUCO,2.629,2010,8,08/2010
8784,2010-08-29,NORDESTE,PIAUI,2.468,2010,8,08/2010
8785,2010-08-29,NORDESTE,RIO GRANDE DO NORTE,2.674,2010,8,08/2010
8786,2010-08-29,NORDESTE,SERGIPE,2.492,2010,8,08/2010
8787,2010-08-29,NORTE,ACRE,2.968,2010,8,08/2010
8788,2010-08-29,NORTE,AMAPA,2.861,2010,8,08/2010
8789,2010-08-29,NORTE,AMAZONAS,2.483,2010,8,08/2010
8790,2010-08-29,NORTE,PARA,2.747,2010,8,08/2010
8791,2010-08-29,NORTE,RONDONIA,2.744,2010,8,08/2010
8792,2010-08-29,NORTE,RORAIMA,2.837,2010,8,08/2010
8793,2010-08-29,NORTE,TOCANTINS,2.833,2010,8,08/2010
8794,2010-08-29,SUDESTE,ESPIRITO SANTO,2.6710000000000003,2010,8,08/2010
8795,2010-08-29,SUDESTE,MINAS GERAIS,2.496,2010,8,08/2010
8796,2010-08-29,SUDESTE,RIO DE JANEIRO,2.623,2010,8,08/2010
8797,2010-08-29,SUDESTE,SAO PAULO,2.4330000000000003,2010,8,08/2010
8798,2010-08-29,SUL,PARANA,2.528,2010,8,08/2010
8799,2010-08-29,SUL,RIO GRANDE DO SUL,2.609,2010,8,08/2010
8800,2010-08-29,SUL,SANTA CATARINA,2.477,2010,8,08/2010
8801,2010-09-05,CENTRO OESTE,DISTRITO FEDERAL,2.6630000000000003,2010,9,09/2010
8802,2010-09-05,CENTRO OESTE,GOIAS,2.509,2010,9,09/2010
8803,2010-09-05,CENTRO OESTE,MATO GROSSO,2.7430000000000003,2010,9,09/2010
8804,2010-09-05,CENTRO OESTE,MATO GROSSO DO SUL,2.675,2010,9,09/2010
8805,2010-09-05,NORDESTE,ALAGOAS,2.712,2010,9,09/2010
8806,2010-09-05,NORDESTE,BAHIA,2.6860000000000004,2010,9,09/2010
8807,2010-09-05,NORDESTE,CEARA,2.667,2010,9,09/2010
8808,2010-09-05,NORDESTE,MARANHAO,2.6,2010,9,09/2010
8809,2010-09-05,NORDESTE,PARAIBA,2.515,2010,9,09/2010
